,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat
"prob_resp_class[27,1]",0.0235359,0.000970149,0.0374213,0.0127127,0.000398452,0.0101239,0.0901304,1616.11,3030.54,15.5594,1.00363
"prob_resp_class[27,2]",0.082339,0.001342,0.0800912,0.0554201,0.00667928,0.0576287,0.24191,3430.58,4454.06,33.0286,1.00088
"prob_resp_class[27,3]",0.184185,0.0061783,0.175874,0.127985,0.009674,0.123988,0.576286,978.509,2182.86,9.42079,1.00405
"prob_resp_class[27,4]",0.70994,0.00643376,0.204192,0.202007,0.301599,0.753955,0.963231,1189.08,1992.09,11.4481,1.00389
"prob_resp_class[28,1]",0.0359054,0.000815072,0.05299,0.0206412,0.000707054,0.0165873,0.135058,3448.66,4262.29,33.2027,1.00072
"prob_resp_class[28,2]",0.0814252,0.00138888,0.0880931,0.0564783,0.00387089,0.0526038,0.25819,3571.69,4301.32,34.3871,1.00024
"prob_resp_class[28,3]",0.245231,0.00227459,0.173706,0.173933,0.0280551,0.210057,0.582682,5102.64,5604.47,49.1267,1.0012
"prob_resp_class[28,4]",0.637439,0.00315319,0.208934,0.234208,0.261722,0.65649,0.940536,4166.82,4919.17,40.1169,1.00173
"prob_resp_class[29,1]",0.0265703,0.00108964,0.0460726,0.0127259,0.00028816,0.00972397,0.111552,1735.21,2385.09,16.706,1.00281
"prob_resp_class[29,2]",0.0908715,0.00170816,0.0974788,0.0627254,0.00397483,0.057769,0.289447,3048.53,4270.0,29.3503,1.00085
"prob_resp_class[29,3]",0.180892,0.00597061,0.173526,0.124575,0.00961277,0.121497,0.566318,1004.79,2183.41,9.67386,1.00452
"prob_resp_class[29,4]",0.701666,0.00651488,0.211686,0.214571,0.284556,0.74678,0.967671,1191.06,1960.77,11.4671,1.00279
"prob_resp_class[30,1]",0.0325089,0.000675031,0.0445992,0.0196314,0.00104096,0.0166876,0.118375,3982.92,4707.79,38.3463,1.00093
"prob_resp_class[30,2]",0.073403,0.00109575,0.0709369,0.0493823,0.00604774,0.0527487,0.21433,4335.7,4585.35,41.7428,1.00067
"prob_resp_class[30,3]",0.249082,0.0023552,0.174852,0.175892,0.028659,0.214001,0.588999,4892.44,5428.06,47.1029,1.00145
"prob_resp_class[30,4]",0.645006,0.0028926,0.202811,0.226545,0.281223,0.665437,0.936255,4665.67,4947.78,44.9196,1.00157
"prob_resp_class[31,1]",0.0605643,0.00152492,0.0825787,0.0367055,0.00112696,0.02953,0.22539,2385.73,4465.45,22.9691,1.00189
"prob_resp_class[31,2]",0.104955,0.00213186,0.119663,0.0697857,0.00436376,0.0624952,0.361105,2876.44,4395.06,27.6935,1.00041
"prob_resp_class[31,3]",0.285333,0.00402673,0.197478,0.217693,0.0310298,0.25328,0.655163,2189.24,3862.25,21.0774,1.00057
"prob_resp_class[31,4]",0.549147,0.00494551,0.238424,0.28693,0.155897,0.553051,0.923178,2323.88,4869.14,22.3736,1.00129
"prob_resp_class[32,1]",0.100155,0.00329718,0.135537,0.0574402,0.00176581,0.0455415,0.402817,1790.77,3262.31,17.241,1.00238
"prob_resp_class[32,2]",0.268378,0.00427128,0.21441,0.212781,0.019565,0.214307,0.699181,2372.96,4147.65,22.8461,1.00111
"prob_resp_class[32,3]",0.152495,0.00513717,0.170009,0.0970418,0.00720314,0.0878239,0.538849,1348.22,2600.97,12.9803,1.00314
"prob_resp_class[32,4]",0.478972,0.00599818,0.267452,0.335493,0.0679432,0.474249,0.909313,1947.79,3309.63,18.7527,1.00162
"prob_resp_class[33,1]",0.0397727,0.000876277,0.051872,0.025077,0.00121917,0.0213822,0.142564,2682.64,4597.43,25.8277,1.00099
"prob_resp_class[33,2]",0.0665996,0.00125992,0.0691771,0.0436383,0.00504719,0.045377,0.205014,3365.32,3974.17,32.4003,1.00127
"prob_resp_class[33,3]",0.309821,0.00462906,0.207079,0.238825,0.0336765,0.283642,0.687367,1927.44,3826.35,18.5568,1.00133
"prob_resp_class[33,4]",0.583807,0.00464093,0.226212,0.268405,0.198092,0.596101,0.923775,2420.89,4757.32,23.3076,1.00069
"prob_resp_class[34,1]",0.0944484,0.00278148,0.123911,0.0589169,0.00097113,0.0446149,0.359107,1347.46,3044.89,12.9729,1.00352
"prob_resp_class[34,2]",0.0853152,0.00248538,0.113943,0.0516218,0.00168323,0.0415587,0.322384,1922.18,3712.2,18.5061,1.00121
"prob_resp_class[34,3]",0.405924,0.00870803,0.249302,0.315829,0.0292519,0.419167,0.792451,898.265,2153.01,8.64823,1.00375
"prob_resp_class[34,4]",0.414313,0.00910372,0.266671,0.293431,0.0701125,0.352823,0.898632,1001.23,2493.73,9.63956,1.00471
"prob_resp_class[35,1]",0.0784179,0.00205595,0.10096,0.0525881,0.000838195,0.0407287,0.282667,1494.9,2927.52,14.3925,1.00213
"prob_resp_class[35,2]",0.0409975,0.00198916,0.0726543,0.0170919,0.000533526,0.0132123,0.18245,1286.02,2840.37,12.3814,1.00394
"prob_resp_class[35,3]",0.554032,0.0119794,0.307408,0.328447,0.0212912,0.639769,0.934063,804.646,2384.43,7.74689,1.00531
"prob_resp_class[35,4]",0.326553,0.0115018,0.306253,0.256832,0.0121308,0.205659,0.911083,891.434,2306.51,8.58246,1.00453
"prob_resp_class[36,1]",0.142473,0.00254474,0.156887,0.100362,0.00434814,0.0847725,0.481771,3232.7,4319.13,31.1235,1.00071
"prob_resp_class[36,2]",0.175739,0.00283558,0.170285,0.124592,0.0107189,0.119618,0.544274,3472.6,4697.47,33.4331,1.0008
"prob_resp_class[36,3]",0.280503,0.00368206,0.203882,0.215475,0.0246798,0.239205,0.677418,2867.99,4043.13,27.6122,1.00079
"prob_resp_class[36,4]",0.401285,0.00400986,0.245255,0.285237,0.0561177,0.372381,0.839484,3672.53,5039.3,35.358,1.00033
"prob_resp_class[37,1]",0.0243391,0.00170931,0.0498619,0.00781238,0.000153239,0.00580366,0.119056,908.445,2044.33,8.74623,1.00664
"prob_resp_class[37,2]",0.0819997,0.00176396,0.0864346,0.056376,0.00459253,0.0528458,0.257653,1859.25,4177.08,17.9003,1.00227
"prob_resp_class[37,3]",0.190757,0.011401,0.254108,0.0796096,0.00365027,0.0650461,0.777361,727.295,2205.69,7.00217,1.00655
"prob_resp_class[37,4]",0.702904,0.0115384,0.27172,0.186832,0.112807,0.805845,0.97321,789.374,1900.74,7.59986,1.00648
"prob_resp_class[38,1]",0.0243609,0.00128502,0.042769,0.0112583,0.000379531,0.00896815,0.102465,1394.64,2101.72,13.4272,1.00392
"prob_resp_class[38,2]",0.0816422,0.00149019,0.0822614,0.0553848,0.00567437,0.0548551,0.249083,2787.25,4375.45,26.8348,1.00135
"prob_resp_class[38,3]",0.191501,0.00827733,0.209377,0.110515,0.0101422,0.104262,0.674712,875.102,2389.74,8.42522,1.00371
"prob_resp_class[38,4]",0.702496,0.00836036,0.231944,0.197156,0.204514,0.769137,0.963587,1036.92,1894.65,9.98313,1.00488
"prob_resp_class[39,1]",0.0724343,0.00196402,0.0886246,0.0514168,0.000843216,0.0405518,0.248728,1196.72,2485.32,11.5216,1.00332
"prob_resp_class[39,2]",0.0366276,0.00198105,0.0617915,0.0161433,0.000552246,0.0126219,0.15445,1026.58,1968.04,9.88362,1.00423
"prob_resp_class[39,3]",0.55878,0.0128248,0.317697,0.323704,0.0157234,0.65915,0.940555,717.256,2061.33,6.90553,1.00616
"prob_resp_class[39,4]",0.332158,0.0126357,0.318855,0.255492,0.00951524,0.196558,0.919617,833.166,2505.15,8.02147,1.005
"prob_resp_class[40,1]",0.0235359,0.000970149,0.0374213,0.0127127,0.000398452,0.0101239,0.0901304,1616.11,3030.54,15.5594,1.00363
"prob_resp_class[40,2]",0.082339,0.001342,0.0800912,0.0554201,0.00667928,0.0576287,0.24191,3430.58,4454.06,33.0286,1.00088
"prob_resp_class[40,3]",0.184185,0.0061783,0.175874,0.127985,0.009674,0.123988,0.576286,978.509,2182.86,9.42079,1.00405
"prob_resp_class[40,4]",0.70994,0.00643376,0.204192,0.202007,0.301599,0.753955,0.963231,1189.08,1992.09,11.4481,1.00389
"prob_resp_class[41,1]",0.0701561,0.00302927,0.109696,0.0352554,0.00101196,0.0273492,0.309234,1309.39,2403.27,12.6064,1.00565
"prob_resp_class[41,2]",0.233914,0.00367031,0.20417,0.181209,0.0134576,0.171453,0.652252,2868.24,4399.91,27.6145,1.00069
"prob_resp_class[41,3]",0.14385,0.00626225,0.172498,0.0789399,0.00732708,0.0723249,0.553344,968.357,2184.79,9.32305,1.00317
"prob_resp_class[41,4]",0.55208,0.0070167,0.268037,0.329866,0.0974918,0.578571,0.938721,1573.17,3537.35,15.146,1.00409
"prob_resp_class[42,1]",0.0536209,0.00131227,0.0692164,0.0346535,0.00110608,0.0281596,0.189665,2138.61,3499.11,20.5899,1.00153
"prob_resp_class[42,2]",0.0521722,0.00143215,0.0645057,0.0328759,0.00226907,0.0303238,0.17752,2380.46,3314.48,22.9184,1.00205
"prob_resp_class[42,3]",0.418038,0.0077055,0.278839,0.369255,0.0274068,0.403649,0.866083,1300.8,3566.57,12.5237,1.00428
"prob_resp_class[42,4]",0.476169,0.007478,0.289665,0.387541,0.0485311,0.464061,0.924736,1529.71,4247.01,14.7276,1.00296
"prob_resp_class[43,1]",0.0842967,0.00286445,0.12264,0.043552,0.00113322,0.0337982,0.351158,1794.32,3396.59,17.2752,1.00427
"prob_resp_class[43,2]",0.22081,0.00334784,0.195371,0.171375,0.012023,0.161675,0.633384,3025.17,4337.66,29.1254,1.00044
"prob_resp_class[43,3]",0.169819,0.00542046,0.182628,0.111544,0.00843196,0.0998503,0.583608,1377.17,2492.49,13.259,1.00322
"prob_resp_class[43,4]",0.525075,0.00630892,0.266776,0.331724,0.0823323,0.544439,0.928184,1791.46,3517.86,17.2476,1.00369
"prob_resp_class[44,1]",0.0414336,0.00086717,0.0519739,0.026121,0.0015207,0.0233169,0.141234,3057.42,5000.04,29.4359,1.00082
"prob_resp_class[44,2]",0.0641002,0.00115633,0.0632691,0.042156,0.00558516,0.0450181,0.185461,3548.97,4091.32,34.1684,1.00171
"prob_resp_class[44,3]",0.319592,0.00421662,0.189419,0.21561,0.0491978,0.299586,0.656023,1937.16,4343.82,18.6504,1.00353
"prob_resp_class[44,4]",0.574875,0.00429414,0.212293,0.246106,0.228848,0.579407,0.909619,2437.91,4486.69,23.4715,1.00166
"prob_resp_class[45,1]",0.0272261,0.000581569,0.0373865,0.016436,0.000676511,0.0136224,0.0984863,3640.83,4779.26,35.0528,1.00094
"prob_resp_class[45,2]",0.0785134,0.00126538,0.0764681,0.0522435,0.00644122,0.0546603,0.232238,3892.53,4103.65,37.4761,1.00059
"prob_resp_class[45,3]",0.215366,0.0030312,0.169707,0.156562,0.0173972,0.172034,0.566378,3216.53,4253.4,30.9678,1.00034
"prob_resp_class[45,4]",0.678894,0.00330316,0.197492,0.216282,0.31292,0.704139,0.952579,3557.44,4903.9,34.25,1.00033
"prob_resp_class[46,1]",0.0370745,0.00166519,0.0676308,0.0161339,0.000378883,0.0123395,0.165006,1537.57,2607.27,14.8033,1.00284
"prob_resp_class[46,2]",0.130288,0.0032151,0.14992,0.0856059,0.00508435,0.0748228,0.457585,2277.51,3548.17,21.9272,1.00296
"prob_resp_class[46,3]",0.177321,0.0079403,0.200923,0.100067,0.00922693,0.0936899,0.651837,837.787,2330.5,8.06596,1.00445
"prob_resp_class[46,4]",0.655317,0.00746024,0.251798,0.257346,0.168835,0.718004,0.963527,1255.3,2817.56,12.0856,1.0023
"prob_resp_class[47,1]",0.0540418,0.0013361,0.074645,0.0325578,0.000947354,0.0262698,0.200973,2397.24,4362.35,23.0799,1.00056
"prob_resp_class[47,2]",0.0630925,0.0013883,0.0769898,0.0398812,0.00275159,0.0364318,0.216878,2846.87,4473.31,27.4088,1.00116
"prob_resp_class[47,3]",0.373145,0.00566037,0.231452,0.283427,0.0363992,0.357063,0.765095,1604.41,3213.29,15.4467,1.00198
"prob_resp_class[47,4]",0.50972,0.00577795,0.250095,0.307409,0.117673,0.504763,0.911657,1922.39,4604.1,18.5082,1.00114
"prob_resp_class[48,1]",0.0887177,0.00405799,0.138477,0.0428756,0.000856948,0.0328277,0.409837,1457.62,2022.09,14.0335,1.00327
"prob_resp_class[48,2]",0.305329,0.00561849,0.266185,0.259644,0.0104569,0.221607,0.822743,2100.86,4475.44,20.2264,1.00237
"prob_resp_class[48,3]",0.123508,0.0057505,0.16597,0.0658565,0.00390437,0.0566564,0.528584,959.437,1741.23,9.23717,1.00428
"prob_resp_class[48,4]",0.482445,0.00707458,0.301481,0.411245,0.0421003,0.477685,0.939745,1912.88,4759.58,18.4166,1.00044
"prob_resp_class[49,1]",0.0455429,0.00100458,0.0617006,0.0281826,0.000996513,0.0232973,0.166184,2788.71,4749.66,26.8489,1.00059
"prob_resp_class[49,2]",0.0711248,0.00138416,0.0786787,0.0482277,0.00352213,0.0451448,0.228235,3141.28,4181.52,30.2433,1.00085
"prob_resp_class[49,3]",0.314957,0.00414625,0.188583,0.215756,0.0494494,0.295286,0.650721,1997.95,4370.53,19.2356,1.00304
"prob_resp_class[49,4]",0.568375,0.00434354,0.216508,0.250649,0.217162,0.569322,0.911961,2445.65,4481.16,23.546,1.0019
"prob_resp_class[50,1]",0.0417287,0.000931958,0.060748,0.0242044,0.000631927,0.0189088,0.160042,3293.55,5146.57,31.7093,1.00043
"prob_resp_class[50,2]",0.124294,0.00250573,0.136631,0.0831486,0.00555729,0.0755529,0.41119,3033.54,4001.98,29.206,1.00118
"prob_resp_class[50,3]",0.197971,0.00284657,0.161868,0.141033,0.0162325,0.153076,0.531008,3386.39,4426.03,32.6031,1.00072
"prob_resp_class[50,4]",0.636007,0.00399847,0.222357,0.256648,0.238449,0.656991,0.949834,3048.19,4833.69,29.347,1.00015
"prob_resp_class[51,1]",0.202497,0.00376582,0.197717,0.162162,0.00480288,0.131993,0.611462,2422.72,3974.37,23.3252,1.00051
"prob_resp_class[51,2]",0.349266,0.00520359,0.253455,0.301775,0.0169111,0.311754,0.81292,2367.59,3907.02,22.7944,1.00209
"prob_resp_class[51,3]",0.147617,0.00313594,0.167246,0.0971038,0.00446607,0.0816508,0.516316,2694.88,4972.96,25.9455,1.00136
"prob_resp_class[51,4]",0.300621,0.00510672,0.263419,0.254549,0.0110069,0.221435,0.830756,2935.26,4296.75,28.2598,1.00058
"prob_resp_class[52,1]",0.0768386,0.00221247,0.0925042,0.0584984,0.000547702,0.0442879,0.260467,940.223,2568.74,9.05218,1.00424
"prob_resp_class[52,2]",0.0334727,0.00231138,0.0646383,0.0100613,0.000343677,0.00772429,0.161115,775.875,1746.8,7.46989,1.00558
"prob_resp_class[52,3]",0.598522,0.0156804,0.337853,0.243311,0.00981461,0.744339,0.952867,619.624,2395.42,5.96555,1.00709
"prob_resp_class[52,4]",0.291167,0.0154539,0.335182,0.137876,0.00615963,0.10566,0.931615,694.801,2094.34,6.68933,1.00645
"prob_resp_class[53,1]",0.163496,0.00394322,0.176442,0.118509,0.00339701,0.0952877,0.544383,1383.59,3367.76,13.3208,1.00111
"prob_resp_class[53,2]",0.145266,0.00422094,0.159229,0.0949369,0.00754475,0.0885572,0.502112,1687.08,2227.73,16.2427,1.00468
"prob_resp_class[53,3]",0.341556,0.00785333,0.23633,0.294251,0.0208353,0.320377,0.751912,883.161,2284.38,8.50281,1.0066
"prob_resp_class[53,4]",0.349683,0.00742794,0.249989,0.243876,0.0452325,0.284494,0.846547,1279.41,2590.86,12.3178,1.00216
"prob_resp_class[54,1]",0.0592974,0.00147893,0.0833211,0.0357104,0.000805529,0.0276659,0.224003,2085.69,3629.87,20.0804,1.00121
"prob_resp_class[54,2]",0.0575345,0.00164167,0.0778234,0.0343483,0.00162661,0.0292589,0.212351,2407.12,4166.14,23.175,1.00176
"prob_resp_class[54,3]",0.411945,0.00764417,0.277323,0.365256,0.0269258,0.396094,0.86519,1341.3,3640.88,12.9136,1.00382
"prob_resp_class[54,4]",0.471223,0.00733885,0.290811,0.386943,0.0459279,0.453443,0.930707,1582.19,3876.66,15.2329,1.00283
"prob_resp_class[55,1]",0.0352652,0.000787048,0.0485922,0.021075,0.000985342,0.0181467,0.12756,3603.4,4518.3,34.6924,1.00047
"prob_resp_class[55,2]",0.070084,0.00103766,0.0673062,0.0470018,0.00616844,0.050044,0.199833,4297.27,5030.33,41.3728,1.00057
"prob_resp_class[55,3]",0.268675,0.00295899,0.185032,0.195962,0.028971,0.23402,0.61628,3552.66,4047.45,34.2039,1.0
"prob_resp_class[55,4]",0.625976,0.00340215,0.212283,0.243235,0.25128,0.642006,0.936924,3710.6,4732.57,35.7246,0.999706
"prob_resp_class[56,1]",0.0265703,0.00108964,0.0460726,0.0127259,0.00028816,0.00972397,0.111552,1735.21,2385.09,16.706,1.00281
"prob_resp_class[56,2]",0.0908715,0.00170816,0.0974788,0.0627254,0.00397483,0.057769,0.289447,3048.53,4270.0,29.3503,1.00085
"prob_resp_class[56,3]",0.180892,0.00597061,0.173526,0.124575,0.00961277,0.121497,0.566318,1004.79,2183.41,9.67386,1.00452
"prob_resp_class[56,4]",0.701666,0.00651488,0.211686,0.214571,0.284556,0.74678,0.967671,1191.06,1960.77,11.4671,1.00279
"prob_resp_class[57,1]",0.0274638,0.00139232,0.0531321,0.0115011,0.000284643,0.00886222,0.121512,1466.21,2244.18,14.1162,1.00361
"prob_resp_class[57,2]",0.0903996,0.00185441,0.100712,0.0619483,0.00365261,0.0554282,0.29936,2618.79,4363.01,25.2129,1.00075
"prob_resp_class[57,3]",0.188275,0.00807635,0.207294,0.108474,0.0102319,0.101621,0.6726,890.243,2232.19,8.57099,1.00385
"prob_resp_class[57,4]",0.693861,0.00862587,0.237663,0.212937,0.193445,0.759531,0.968233,977.12,2065.71,9.40741,1.00415
"prob_resp_class[58,1]",0.160852,0.00259468,0.160192,0.130616,0.00406839,0.10981,0.491695,3178.03,3881.67,30.5971,1.00069
"prob_resp_class[58,2]",0.34628,0.00453227,0.243152,0.299095,0.0178652,0.31585,0.771683,2781.99,3844.28,26.7842,1.00082
"prob_resp_class[58,3]",0.145312,0.00271208,0.153796,0.101607,0.00587471,0.0878032,0.476246,2966.67,4212.32,28.5622,1.00077
"prob_resp_class[58,4]",0.347556,0.00450831,0.260423,0.292301,0.0222465,0.295274,0.839773,3399.79,4608.93,32.7322,1.00102
"prob_resp_class[59,1]",0.0465264,0.00106397,0.0621881,0.0290749,0.00112867,0.0240816,0.16662,3562.18,4740.14,34.2956,1.00055
"prob_resp_class[59,2]",0.0583427,0.00101303,0.0639459,0.0385341,0.00345669,0.0379508,0.182054,4019.76,5102.61,38.701,1.00114
"prob_resp_class[59,3]",0.358899,0.00449614,0.248787,0.288901,0.0333372,0.320121,0.813846,3241.74,4969.74,31.2105,1.00142
"prob_resp_class[59,4]",0.536232,0.00461706,0.26615,0.327309,0.08392,0.554533,0.928838,3313.83,4826.98,31.9045,1.00076
"prob_resp_class[60,1]",0.0306622,0.000758001,0.0472221,0.0170883,0.000460257,0.0135402,0.119967,3095.87,4227.62,29.8061,1.00107
"prob_resp_class[60,2]",0.0867759,0.00156019,0.0931732,0.0605524,0.00388695,0.055957,0.272075,3322.3,4126.41,31.9861,1.0002
"prob_resp_class[60,3]",0.211694,0.00292463,0.168239,0.152292,0.0171469,0.167927,0.559081,3363.08,4375.16,32.3787,1.0002
"prob_resp_class[60,4]",0.670868,0.00364995,0.204922,0.224577,0.293236,0.696903,0.956794,3179.69,4348.61,30.6131,1.00048
"prob_resp_class[61,1]",0.0578574,0.00151369,0.0716448,0.0384824,0.00133744,0.032009,0.198802,1350.3,3123.34,13.0003,1.00278
"prob_resp_class[61,2]",0.0496897,0.00176347,0.0615525,0.0290459,0.00326261,0.0289442,0.16737,1801.55,2507.23,17.3447,1.00326
"prob_resp_class[61,3]",0.446337,0.0100056,0.258851,0.310786,0.0324695,0.486066,0.820539,774.566,2263.77,7.45729,1.00588
"prob_resp_class[61,4]",0.446116,0.00982199,0.267217,0.310209,0.0912157,0.391508,0.905774,925.364,2816.34,8.90913,1.00414
"prob_resp_class[62,1]",0.0578574,0.00151369,0.0716448,0.0384824,0.00133744,0.032009,0.198802,1350.3,3123.34,13.0003,1.00278
"prob_resp_class[62,2]",0.0496897,0.00176347,0.0615525,0.0290459,0.00326261,0.0289442,0.16737,1801.55,2507.23,17.3447,1.00326
"prob_resp_class[62,3]",0.446337,0.0100056,0.258851,0.310786,0.0324695,0.486066,0.820539,774.566,2263.77,7.45729,1.00588
"prob_resp_class[62,4]",0.446116,0.00982199,0.267217,0.310209,0.0912157,0.391508,0.905774,925.364,2816.34,8.90913,1.00414
"prob_resp_class[63,1]",0.0895316,0.0017705,0.115059,0.0541032,0.00173612,0.0429896,0.337223,3612.68,4915.06,34.7818,1.00063
"prob_resp_class[63,2]",0.188535,0.00299904,0.18503,0.138847,0.00856367,0.123166,0.584441,3615.81,5184.88,34.812,1.00119
"prob_resp_class[63,3]",0.21568,0.00286795,0.175167,0.164078,0.0170946,0.168633,0.567037,3304.51,3886.89,31.8148,1.00028
"prob_resp_class[63,4]",0.506253,0.00378775,0.247241,0.294376,0.0971234,0.510826,0.90033,4119.55,5039.22,39.6618,1.00027
"prob_resp_class[64,1]",0.0834655,0.00502774,0.144698,0.0293728,0.000592107,0.0219587,0.429119,978.394,1996.57,9.41968,1.00528
"prob_resp_class[64,2]",0.284154,0.00607736,0.234757,0.234023,0.0165644,0.221232,0.751406,1434.99,3798.1,13.8156,1.00247
"prob_resp_class[64,3]",0.129535,0.00806979,0.194463,0.0488272,0.00240884,0.039198,0.610438,714.024,1946.11,6.8744,1.00794
"prob_resp_class[64,4]",0.502846,0.00826821,0.289162,0.378567,0.0533723,0.516153,0.936113,1233.56,2619.81,11.8763,1.003
"prob_resp_class[65,1]",0.308196,0.0080017,0.290978,0.280442,0.00400788,0.205924,0.854062,1202.66,3042.28,11.5789,1.0021
"prob_resp_class[65,2]",0.205865,0.0084107,0.24605,0.121997,0.00344297,0.0949844,0.780536,1014.24,2027.25,9.76479,1.00448
"prob_resp_class[65,3]",0.282194,0.00807507,0.279434,0.22498,0.00422488,0.170255,0.840232,900.904,2350.95,8.67363,1.00646
"prob_resp_class[65,4]",0.203745,0.00668999,0.243304,0.124365,0.00343073,0.0970505,0.778919,1516.66,2504.47,14.602,1.00228
"prob_resp_class[66,1]",0.0701561,0.00302927,0.109696,0.0352554,0.00101196,0.0273492,0.309234,1309.39,2403.27,12.6064,1.00565
"prob_resp_class[66,2]",0.233914,0.00367031,0.20417,0.181209,0.0134576,0.171453,0.652252,2868.24,4399.91,27.6145,1.00069
"prob_resp_class[66,3]",0.14385,0.00626225,0.172498,0.0789399,0.00732708,0.0723249,0.553344,968.357,2184.79,9.32305,1.00317
"prob_resp_class[66,4]",0.55208,0.0070167,0.268037,0.329866,0.0974918,0.578571,0.938721,1573.17,3537.35,15.146,1.00409
"prob_resp_class[67,1]",0.110335,0.00363932,0.149566,0.0631606,0.00155513,0.0489196,0.45614,1756.29,2904.86,16.909,1.00136
"prob_resp_class[67,2]",0.256918,0.00442093,0.213529,0.20539,0.0161103,0.20076,0.693736,2158.37,4352.83,20.7802,1.00082
"prob_resp_class[67,3]",0.1708,0.00554912,0.192062,0.111745,0.00585724,0.0937614,0.610951,1387.79,2846.93,13.3612,1.0024
"prob_resp_class[67,4]",0.461947,0.00643651,0.275459,0.350796,0.0515428,0.448662,0.909801,1767.42,3515.77,17.0162,1.00117
"prob_resp_class[68,1]",0.0575967,0.00148035,0.0849864,0.0322381,0.000600641,0.0244199,0.231727,2719.06,3968.41,26.1783,1.00025
"prob_resp_class[68,2]",0.123609,0.0027163,0.142293,0.0885056,0.00258118,0.0724277,0.430757,2540.59,3980.01,24.46,1.00046
"prob_resp_class[68,3]",0.243478,0.0036989,0.190367,0.173505,0.0249472,0.19566,0.63562,2731.22,3591.93,26.2953,1.00058
"prob_resp_class[68,4]",0.575317,0.00474891,0.243231,0.285235,0.154925,0.594849,0.936606,2537.85,4086.5,24.4337,1.00006
"prob_resp_class[69,1]",0.0274121,0.00188466,0.0607727,0.0077844,0.000112587,0.00568781,0.138892,1005.66,2075.85,9.68224,1.00489
"prob_resp_class[69,2]",0.0905912,0.00213561,0.105154,0.0606754,0.00293496,0.0522112,0.309061,1866.8,4041.61,17.973,1.00134
"prob_resp_class[69,3]",0.187581,0.0112167,0.251278,0.0777675,0.00358421,0.0635858,0.770708,722.842,2052.19,6.9593,1.00737
"prob_resp_class[69,4]",0.694416,0.0116085,0.275695,0.206024,0.109851,0.79652,0.977287,779.78,2047.53,7.50749,1.00582
"prob_resp_class[70,1]",0.211694,0.00575036,0.228757,0.15724,0.00217536,0.11601,0.699903,1266.81,3128.93,12.1965,1.00312
"prob_resp_class[70,2]",0.195354,0.00544311,0.216571,0.140674,0.00343988,0.112672,0.686028,1747.32,2257.28,16.8227,1.00218
"prob_resp_class[70,3]",0.287822,0.00652446,0.242435,0.263873,0.00967986,0.224577,0.739409,1219.58,2760.91,11.7418,1.00239
"prob_resp_class[70,4]",0.30513,0.00746522,0.264103,0.241491,0.0149655,0.224103,0.850511,1324.92,2643.44,12.7559,1.00298
"prob_resp_class[71,1]",0.0762189,0.00145045,0.090204,0.0512157,0.00217881,0.043649,0.263747,3388.2,4269.35,32.6206,1.00155
"prob_resp_class[71,2]",0.216451,0.0024969,0.161984,0.150513,0.0216737,0.17823,0.542723,3875.1,4204.83,37.3083,1.00024
"prob_resp_class[71,3]",0.164713,0.00243272,0.141144,0.114779,0.0135545,0.123403,0.466171,3408.88,4491.0,32.8196,1.00023
"prob_resp_class[71,4]",0.542617,0.00370039,0.227903,0.264968,0.160426,0.547149,0.903389,3754.23,5173.62,36.1446,1.00076
"prob_resp_class[72,1]",0.151236,0.00537016,0.193826,0.0887691,0.00166806,0.0676248,0.601857,1565.52,2840.87,15.0724,1.00267
"prob_resp_class[72,2]",0.35621,0.00585846,0.273826,0.331127,0.0149471,0.301304,0.840916,2198.75,4112.37,21.1689,1.00062
