,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat
"y_rep[112,4]",0.65075,0.00537139,0.476763,0.0,0.0,1.0,1.0,7890.72,7890.72,1109.03,0.999761
"y_rep[112,5]",0.1945,0.00455204,0.39584,0.0,0.0,0.0,1.0,7603.92,7603.92,1068.72,0.999845
"y_rep[112,6]",0.505625,0.00588225,0.5,0.0,0.0,1.0,1.0,7276.89,7276.89,1022.75,1.00014
"y_rep[112,7]",0.501875,0.00549038,0.500028,0.0,0.0,1.0,1.0,8306.02,8306.02,1167.4,0.99988
"y_rep[113,1]",0.497875,,0.500027,0.0,0.0,0.0,1.0,7852.32,7852.32,1103.63,0.999717
"y_rep[113,2]",0.499,0.0055264,0.50003,0.0,0.0,0.0,1.0,8187.15,8187.15,1150.69,0.999654
"y_rep[113,3]",0.506,0.00549632,0.499995,0.0,0.0,1.0,1.0,8287.47,8287.47,1164.79,0.999688
"y_rep[113,4]",0.6535,0.00530216,0.475885,0.0,0.0,1.0,1.0,8078.26,8078.26,1135.38,0.999767
"y_rep[113,5]",0.206125,0.00445579,0.404547,0.0,0.0,0.0,1.0,8246.61,8246.61,1159.05,0.999847
"y_rep[113,6]",0.508,0.00570886,0.499967,0.0,0.0,1.0,1.0,7680.64,7680.64,1079.5,1.00017
"y_rep[113,7]",0.49125,0.00553905,0.499955,0.0,0.0,0.0,1.0,8147.25,8147.25,1145.08,0.999914
"y_rep[114,1]",0.495625,0.00550299,0.500012,0.0,0.0,0.0,1.0,8256.38,8256.38,1160.42,0.999715
"y_rep[114,2]",0.486875,0.00568114,0.499859,0.0,0.0,0.0,1.0,7878.0,7878.0,1107.24,1.00026
"y_rep[114,3]",0.511125,0.00560425,0.499907,0.0,0.0,1.0,1.0,7968.15,7968.15,1119.91,0.999839
"y_rep[114,4]",0.65175,0.0053209,0.476445,0.0,0.0,1.0,1.0,8075.76,8075.76,1135.03,0.999653
"y_rep[114,5]",0.20225,,0.401703,0.0,0.0,0.0,1.0,,,,
"y_rep[114,6]",0.5065,0.00565522,0.499989,0.0,0.0,1.0,1.0,7846.63,7846.63,1102.83,1.00008
"y_rep[114,7]",0.49775,0.00554023,0.500026,0.0,0.0,0.0,1.0,8176.51,8176.51,1149.19,1.00031
"y_rep[115,1]",0.50375,,0.500017,0.0,0.0,1.0,1.0,7923.49,7923.49,1113.63,1.00012
"y_rep[115,2]",0.50075,0.00557664,0.500031,0.0,0.0,1.0,1.0,8053.57,8053.57,1131.91,1.00027
"y_rep[115,3]",0.506,0.00575147,0.499995,0.0,0.0,1.0,1.0,7595.16,7595.16,1067.49,0.999887
"y_rep[115,4]",0.647625,0.00535991,0.47774,0.0,0.0,1.0,1.0,7951.15,7951.15,1117.52,1.00029
"y_rep[115,5]",0.20625,0.00496806,0.404637,0.0,0.0,0.0,1.0,6725.34,6725.34,945.233,1.00008
"y_rep[115,6]",0.493625,0.00565029,0.499991,0.0,0.0,0.0,1.0,7845.81,7845.81,1102.71,0.999727
"y_rep[115,7]",0.5025,,0.500025,0.0,0.0,1.0,1.0,7788.68,7788.68,1094.68,1.00026
"y_rep[116,1]",0.499125,0.00554709,0.50003,0.0,0.0,0.0,1.0,8116.29,8116.29,1140.73,0.999962
"y_rep[116,2]",0.504125,,0.500014,0.0,0.0,1.0,1.0,8246.71,8246.71,1159.06,0.999968
"y_rep[116,3]",0.50525,0.00554916,0.500004,0.0,0.0,1.0,1.0,8126.63,8126.63,1142.18,1.00016
"y_rep[116,4]",0.646375,0.00538237,0.478124,0.0,0.0,1.0,1.0,7909.69,7909.69,1111.69,0.999726
"y_rep[116,5]",0.200125,,0.400119,0.0,0.0,0.0,1.0,8060.92,8060.92,1132.95,1.00002
"y_rep[116,6]",0.499125,,0.50003,0.0,0.0,0.0,1.0,8323.61,8323.61,1169.87,0.999753
"y_rep[116,7]",0.4965,0.00547927,0.500019,0.0,0.0,0.0,1.0,8339.86,8339.86,1172.15,1.00013
"y_rep[117,1]",0.498375,,0.500029,0.0,0.0,0.0,1.0,7941.04,7941.04,1116.1,0.999746
"y_rep[117,2]",0.500875,0.00560728,0.50003,0.0,0.0,1.0,1.0,7965.1,7965.1,1119.48,1.00024
"y_rep[117,3]",0.501375,0.0056037,0.500029,0.0,0.0,1.0,1.0,7961.2,7961.2,1118.93,1.00023
"y_rep[117,4]",0.647625,,0.47774,0.0,0.0,1.0,1.0,,,,
"y_rep[117,5]",0.191625,0.00448395,0.393604,0.0,0.0,0.0,1.0,7779.4,7779.4,1093.38,1.00049
"y_rep[117,6]",0.502375,0.00550793,0.500026,0.0,0.0,1.0,1.0,8246.16,8246.16,1158.98,0.999839
"y_rep[117,7]",0.490375,0.00557076,0.499939,0.0,0.0,0.0,1.0,8063.87,8063.87,1133.36,1.00019
"y_rep[118,1]",0.5045,0.00554466,0.500011,0.0,0.0,1.0,1.0,8141.3,8141.3,1144.24,0.999939
"y_rep[118,2]",0.49825,0.00557462,0.500028,0.0,0.0,0.0,1.0,8057.98,8057.98,1132.53,0.99968
"y_rep[118,3]",0.495375,0.00550081,0.50001,0.0,0.0,0.0,1.0,8290.85,8290.85,1165.26,1.00018
"y_rep[118,4]",0.64825,0.00534459,0.477546,0.0,0.0,1.0,1.0,7995.18,7995.18,1123.71,0.999725
"y_rep[118,5]",0.19675,0.00442036,0.397567,0.0,0.0,0.0,1.0,8207.33,8207.33,1153.52,1.00101
"y_rep[118,6]",0.500375,0.0054908,0.500031,0.0,0.0,1.0,1.0,8300.25,8300.25,1166.59,1.00018
"y_rep[118,7]",0.49625,0.00561289,0.500017,0.0,0.0,0.0,1.0,7943.62,7943.62,1116.46,0.999925
"y_rep[119,1]",0.486375,0.00553538,0.499846,0.0,0.0,0.0,1.0,8180.83,8180.83,1149.8,0.999831
"y_rep[119,2]",0.49425,0.00565175,0.499998,0.0,0.0,0.0,1.0,7868.98,7868.98,1105.97,0.999865
"y_rep[119,3]",0.492125,0.00562768,0.499969,0.0,0.0,0.0,1.0,7992.28,7992.28,1123.3,1.0001
"y_rep[119,4]",0.648,0.00528972,0.477624,0.0,0.0,1.0,1.0,8183.49,8183.49,1150.17,1.00006
"y_rep[119,5]",0.197375,0.00436901,0.398043,0.0,0.0,0.0,1.0,8308.62,8308.62,1167.76,0.99972
"y_rep[119,6]",0.49175,0.00557867,0.499963,0.0,0.0,0.0,1.0,8042.41,8042.41,1130.35,0.999913
"y_rep[119,7]",0.4995,0.00585109,0.500031,0.0,0.0,0.0,1.0,7358.42,7358.42,1034.21,1.00023
"y_rep[120,1]",0.502625,0.00566034,0.500024,0.0,0.0,1.0,1.0,7824.53,7824.53,1099.72,0.99987
"y_rep[120,2]",0.50225,0.00555478,0.500026,0.0,0.0,1.0,1.0,8113.82,8113.82,1140.38,0.999833
"y_rep[120,3]",0.499,0.00548205,0.50003,0.0,0.0,0.0,1.0,8322.45,8322.45,1169.7,1.00006
"y_rep[120,4]",0.64025,0.00537925,0.479957,0.0,0.0,1.0,1.0,7965.92,7965.92,1119.59,1.00025
"y_rep[120,5]",0.197875,0.00449023,0.398422,0.0,0.0,0.0,1.0,7895.28,7895.28,1109.67,0.99995
"y_rep[120,6]",0.49075,0.00578636,0.499946,0.0,0.0,0.0,1.0,7524.05,7524.05,1057.49,1.00041
"y_rep[120,7]",0.496375,0.00559714,0.500018,0.0,0.0,0.0,1.0,7995.82,7995.82,1123.8,0.999726
"y_rep[121,1]",0.49175,0.00563365,0.499963,0.0,0.0,0.0,1.0,7904.01,7904.01,1110.89,0.999726
"y_rep[121,2]",0.49075,0.00562226,0.499946,0.0,0.0,0.0,1.0,7935.39,7935.39,1115.3,0.999652
"y_rep[121,3]",0.504625,,0.50001,0.0,0.0,1.0,1.0,8402.7,8402.7,1180.98,1.00016
"y_rep[121,4]",0.653875,,0.475763,0.0,0.0,1.0,1.0,8048.03,8048.03,1131.14,0.999934
"y_rep[121,5]",0.195625,0.00456883,0.396706,0.0,0.0,0.0,1.0,7630.32,7630.32,1072.43,0.99972
"y_rep[121,6]",0.493875,0.00562036,0.499994,0.0,0.0,0.0,1.0,7951.39,7951.39,1117.55,1.00052
"y_rep[121,7]",0.492375,0.00586351,0.499973,0.0,0.0,0.0,1.0,7342.82,7342.82,1032.02,1.00058
"y_rep[122,1]",0.509,0.00556349,0.49995,0.0,0.0,1.0,1.0,8110.89,8110.89,1139.97,0.999655
"y_rep[122,2]",0.49925,0.00565747,0.500031,0.0,0.0,0.0,1.0,7844.31,7844.31,1102.5,1.00018
"y_rep[122,3]",0.500625,0.00566628,0.500031,0.0,0.0,1.0,1.0,7810.67,7810.67,1097.77,1.00037
"y_rep[122,4]",0.649875,,0.477039,0.0,0.0,1.0,1.0,8200.34,8200.34,1152.54,0.99993
"y_rep[122,5]",0.198125,,0.398612,0.0,0.0,0.0,1.0,7730.74,7730.74,1086.54,1.0
"y_rep[122,6]",0.502125,0.00543366,0.500027,0.0,0.0,1.0,1.0,8478.13,8478.13,1191.59,0.999791
"y_rep[122,7]",0.4985,0.00547352,0.500029,0.0,0.0,0.0,1.0,8357.19,8357.19,1174.59,1.00006
"y_rep[123,1]",0.494125,,0.499997,0.0,0.0,0.0,1.0,7974.26,7974.26,1120.77,0.99993
"y_rep[123,2]",0.492625,0.0054791,0.499977,0.0,0.0,0.0,1.0,8338.0,8338.0,1171.89,0.99971
"y_rep[123,3]",0.5,0.00562155,0.500031,0.7413,0.0,0.5,1.0,7920.74,7920.74,1113.25,
"y_rep[123,4]",0.651625,0.00523532,0.476485,0.0,0.0,1.0,1.0,8242.82,8242.82,1158.51,0.999821
"y_rep[123,5]",0.194875,,0.396129,0.0,0.0,0.0,1.0,7750.2,7750.2,1089.28,1.00017
"y_rep[123,6]",0.49625,0.00565102,0.500017,0.0,0.0,0.0,1.0,7842.71,7842.71,1102.28,0.999787
"y_rep[123,7]",0.4925,0.00557604,0.499975,0.0,0.0,0.0,1.0,8047.41,8047.41,1131.05,0.999653
"y_rep[124,1]",0.5,0.00564874,0.500031,0.7413,0.0,0.5,1.0,7856.35,7856.35,1104.2,
"y_rep[124,2]",0.493125,0.00549149,0.499984,0.0,0.0,0.0,1.0,8315.33,8315.33,1168.7,0.999606
"y_rep[124,3]",0.495,0.00544764,0.500006,0.0,0.0,0.0,1.0,8431.95,8431.95,1185.09,1.00133
"y_rep[124,4]",0.647125,0.00519854,0.477894,0.0,0.0,1.0,1.0,8454.01,8454.01,1188.2,0.999844
"y_rep[124,5]",0.1965,,0.397376,0.0,0.0,0.0,1.0,7940.56,7940.56,1116.03,0.99994
"y_rep[124,6]",0.50075,0.00550011,0.500031,0.0,0.0,1.0,1.0,8270.35,8270.35,1162.38,1.00016
"y_rep[124,7]",0.491,0.00562362,0.49995,0.0,0.0,0.0,1.0,7931.83,7931.83,1114.8,1.00011
"y_rep[125,1]",0.499625,0.00544204,0.500031,0.0,0.0,0.0,1.0,8454.01,8454.01,1188.19,1.00015
"y_rep[125,2]",0.501375,0.00551887,0.500029,0.0,0.0,1.0,1.0,8212.93,8212.93,1154.31,0.999656
"y_rep[125,3]",0.503375,0.00543852,0.50002,0.0,0.0,1.0,1.0,8492.11,8492.11,1193.55,1.00012
"y_rep[125,4]",0.652625,0.00531477,0.476166,0.0,0.0,1.0,1.0,8041.01,8041.01,1130.15,0.99995
"y_rep[125,5]",0.197875,,0.398422,0.0,0.0,0.0,1.0,7919.73,7919.73,1113.1,0.999696
"y_rep[125,6]",0.497875,,0.500027,0.0,0.0,0.0,1.0,8149.87,8149.87,1145.45,0.999692
"y_rep[125,7]",0.5005,0.00541382,0.500031,0.0,0.0,1.0,1.0,8604.25,8604.25,1209.31,1.0001
"y_rep[126,1]",0.50425,0.00556807,0.500013,0.0,0.0,1.0,1.0,8094.35,8094.35,1137.65,1.00012
"y_rep[126,2]",0.501625,0.0056096,0.500029,0.0,0.0,1.0,1.0,7973.51,7973.51,1120.66,1.00041
"y_rep[126,3]",0.51025,0.00552812,0.499926,0.0,0.0,1.0,1.0,8181.98,8181.98,1149.96,0.999708
"y_rep[126,4]",0.65625,0.00520752,0.474989,0.0,0.0,1.0,1.0,8333.15,8333.15,1171.21,1.00011
"y_rep[126,5]",0.1945,,0.39584,0.0,0.0,0.0,1.0,8161.84,8161.84,1147.13,1.00009
"y_rep[126,6]",0.506875,0.00553533,0.499984,0.0,0.0,1.0,1.0,8175.89,8175.89,1149.11,1.00029
"y_rep[126,7]",0.493375,0.00556102,0.499987,0.0,0.0,0.0,1.0,8094.85,8094.85,1137.72,0.999772
"y_rep[127,1]",0.498125,,0.500028,0.0,0.0,0.0,1.0,8299.71,8299.71,1166.51,1.00027
"y_rep[127,2]",0.49925,0.00553853,0.500031,0.0,0.0,0.0,1.0,8206.33,8206.33,1153.38,0.999643
"y_rep[127,3]",0.496,0.0056638,0.500015,0.0,0.0,0.0,1.0,7792.12,7792.12,1095.17,0.999984
"y_rep[127,4]",0.649625,0.00545281,0.477117,0.0,0.0,1.0,1.0,7662.23,7662.23,1076.91,1.00044
"y_rep[127,5]",0.199125,0.00462213,0.399367,0.0,0.0,0.0,1.0,7529.16,7529.16,1058.21,0.999902
"y_rep[127,6]",0.49925,0.00550558,0.500031,0.0,0.0,0.0,1.0,8248.66,8248.66,1159.33,1.00028
"y_rep[127,7]",0.49475,0.00544594,0.500004,0.0,0.0,0.0,1.0,8438.5,8438.5,1186.02,1.00035
"y_rep[128,1]",0.49975,0.00555591,0.500031,0.0,0.0,0.0,1.0,8122.52,8122.52,1141.6,0.999845
"y_rep[128,2]",0.4995,0.00546492,0.500031,0.0,0.0,0.0,1.0,8375.01,8375.01,1177.09,0.999628
"y_rep[128,3]",0.504125,0.00560437,0.500014,0.0,0.0,1.0,1.0,7967.33,7967.33,1119.79,0.99993
"y_rep[128,4]",0.65325,0.00526652,0.475965,0.0,0.0,1.0,1.0,8181.85,8181.85,1149.94,0.999914
"y_rep[128,5]",0.20225,0.00447984,0.401703,0.0,0.0,0.0,1.0,8047.93,8047.93,1131.12,1.00027
"y_rep[128,6]",0.497,0.00574942,0.500022,0.0,0.0,0.0,1.0,7581.33,7581.33,1065.54,1.00037
"y_rep[128,7]",0.499625,0.00549372,0.500031,0.0,0.0,0.0,1.0,8284.03,8284.03,1164.31,0.99975
"y_rep[129,1]",0.502375,0.0055122,0.500026,0.0,0.0,1.0,1.0,8255.18,8255.18,1160.25,1.00022
"y_rep[129,2]",0.4975,0.00589671,0.500025,0.0,0.0,0.0,1.0,7201.45,7201.45,1012.15,1.00028
"y_rep[129,3]",0.500125,0.00542756,0.500031,0.0,0.0,1.0,1.0,8502.73,8502.73,1195.04,1.00017
"y_rep[129,4]",0.64575,0.00530936,0.478315,0.0,0.0,1.0,1.0,8128.87,8128.87,1142.5,0.99966
"y_rep[129,5]",0.1955,,0.39661,0.0,0.0,0.0,1.0,7909.29,7909.29,1111.64,0.99965
"y_rep[129,6]",0.51375,0.00554659,0.499842,0.0,0.0,1.0,1.0,8214.47,8214.47,1154.53,1.00001
"y_rep[129,7]",0.493375,,0.499987,0.0,0.0,0.0,1.0,8233.01,8233.01,1157.13,1.00051
"y_rep[130,1]",0.50125,0.00556832,0.50003,0.0,0.0,1.0,1.0,8080.22,8080.22,1135.66,1.00023
"y_rep[130,2]",0.4925,0.00572151,0.499975,0.0,0.0,0.0,1.0,7656.2,7656.2,1076.06,1.00013
"y_rep[130,3]",0.507375,,0.499977,0.0,0.0,1.0,1.0,7900.11,7900.11,1110.35,0.999876
"y_rep[130,4]",0.64975,0.00526699,0.477078,0.0,0.0,1.0,1.0,8216.75,8216.75,1154.85,1.00176
"y_rep[130,5]",0.20625,0.00456445,0.404637,0.0,0.0,0.0,1.0,7996.86,7996.86,1123.94,0.999789
"y_rep[130,6]",0.503875,0.00546146,0.500016,0.0,0.0,1.0,1.0,8392.6,8392.6,1179.56,0.999753
"y_rep[130,7]",0.49575,,0.500013,0.0,0.0,0.0,1.0,7655.12,7655.12,1075.91,1.00014
"y_rep[131,1]",0.498,0.00547852,0.500027,0.0,0.0,0.0,1.0,8337.96,8337.96,1171.88,1.00033
"y_rep[131,2]",0.499625,,0.500031,0.0,0.0,0.0,1.0,8350.02,8350.02,1173.58,0.999796
"y_rep[131,3]",0.506625,0.00554905,0.499987,0.0,0.0,1.0,1.0,8121.53,8121.53,1141.47,1.00024
"y_rep[131,4]",0.641125,0.00573727,0.4797,0.0,0.0,1.0,1.0,7072.42,7072.42,994.016,0.999885
"y_rep[131,5]",0.2,0.00449097,0.400025,0.0,0.0,0.0,1.0,7960.82,7960.82,1118.88,0.999802
"y_rep[131,6]",0.512125,,0.499884,0.0,0.0,1.0,1.0,8132.84,8132.84,1143.06,0.999964
"y_rep[131,7]",0.499,,0.50003,0.0,0.0,0.0,1.0,7556.61,7556.61,1062.07,0.999695
"y_rep[132,1]",0.49225,0.00555937,0.499971,0.0,0.0,0.0,1.0,8115.94,8115.94,1140.68,0.999979
"y_rep[132,2]",0.495375,0.00551122,0.50001,0.0,0.0,0.0,1.0,8234.97,8234.97,1157.41,0.999781
"y_rep[132,3]",0.503,0.00553558,0.500022,0.0,0.0,1.0,1.0,8167.45,8167.45,1147.92,0.999621
"y_rep[132,4]",0.649375,,0.477196,0.0,0.0,1.0,1.0,7437.69,7437.69,1045.35,0.999958
"y_rep[132,5]",0.206375,,0.404728,0.0,0.0,0.0,1.0,8160.75,8160.75,1146.98,0.999676
"y_rep[132,6]",0.49775,0.00556741,0.500026,0.0,0.0,0.0,1.0,8036.26,8036.26,1129.48,0.99994
"y_rep[132,7]",0.499125,0.00553466,0.50003,0.0,0.0,0.0,1.0,8232.9,8232.9,1157.12,0.999966
"y_rep[133,1]",0.506375,0.0054162,0.499991,0.0,0.0,1.0,1.0,8531.08,8531.08,1199.03,0.999666
"y_rep[133,2]",0.497875,0.00558135,0.500027,0.0,0.0,0.0,1.0,8047.92,8047.92,1131.12,1.00033
"y_rep[133,3]",0.4995,0.00556299,0.500031,0.0,0.0,0.0,1.0,8089.41,8089.41,1136.95,1.00004
"y_rep[133,4]",0.657875,0.00523542,0.474451,0.0,0.0,1.0,1.0,8230.23,8230.23,1156.74,0.999746
"y_rep[133,5]",0.202375,,0.401795,0.0,0.0,0.0,1.0,7839.04,7839.04,1101.76,0.999785
"y_rep[133,6]",0.502375,0.00557539,0.500026,0.0,0.0,1.0,1.0,8055.61,8055.61,1132.2,0.99985
"y_rep[133,7]",0.496625,0.0054647,0.50002,0.0,0.0,0.0,1.0,8380.76,8380.76,1177.9,0.999814
"y_rep[134,1]",0.49575,0.0057888,0.500013,0.0,0.0,0.0,1.0,7487.53,7487.53,1052.36,1.0002
"y_rep[134,2]",0.4925,0.00547467,0.499975,0.0,0.0,0.0,1.0,8353.37,8353.37,1174.05,0.999742
"y_rep[134,3]",0.501375,0.00571118,0.500029,0.0,0.0,1.0,1.0,7702.78,7702.78,1082.61,0.999779
"y_rep[134,4]",0.650125,0.00550758,0.47696,0.0,0.0,1.0,1.0,7502.6,7502.6,1054.48,1.00002
"y_rep[134,5]",0.1945,0.0043732,0.39584,0.0,0.0,0.0,1.0,8198.21,8198.21,1152.24,0.999741
"y_rep[134,6]",0.4985,0.0055247,0.500029,0.0,0.0,0.0,1.0,8209.41,8209.41,1153.82,1.00015
"y_rep[134,7]",0.498875,0.00566888,0.50003,0.0,0.0,0.0,1.0,7821.73,7821.73,1099.33,0.999741
"y_rep[135,1]",0.500875,0.00560649,0.50003,0.0,0.0,1.0,1.0,7958.55,7958.55,1118.56,0.999926
"y_rep[135,2]",0.501,0.00550828,0.50003,0.0,0.0,1.0,1.0,8269.44,8269.44,1162.26,1.00035
"y_rep[135,3]",0.499875,0.00553758,0.500031,0.0,0.0,0.0,1.0,8205.58,8205.58,1153.28,0.999857
"y_rep[135,4]",0.65225,,0.476286,0.0,0.0,1.0,1.0,8018.29,8018.29,1126.96,0.99974
"y_rep[135,5]",0.197375,,0.398043,0.0,0.0,0.0,1.0,7976.65,7976.65,1121.1,0.999726
"y_rep[135,6]",0.5025,0.00566219,0.500025,0.0,0.0,1.0,1.0,7806.47,7806.47,1097.18,1.0003
"y_rep[135,7]",0.5035,0.0055604,0.500019,0.0,0.0,1.0,1.0,8096.5,8096.5,1137.95,0.999847
"y_rep[136,1]",0.49775,,0.500026,0.0,0.0,0.0,1.0,8238.38,8238.38,1157.89,1.00073
"y_rep[136,2]",0.49275,0.0056118,0.499979,0.0,0.0,0.0,1.0,7944.65,7944.65,1116.61,1.00027
"y_rep[136,3]",0.4925,0.00555384,0.499975,0.0,0.0,0.0,1.0,8112.8,8112.8,1140.24,0.999643
"y_rep[136,4]",0.65075,0.00546193,0.476763,0.0,0.0,1.0,1.0,7662.96,7662.96,1077.01,1.00019
"y_rep[136,5]",0.191875,,0.3938,0.0,0.0,0.0,1.0,,,,
"y_rep[136,6]",0.5,0.00554474,0.500031,0.7413,0.0,0.5,1.0,8144.34,8144.34,1144.67,
"y_rep[136,7]",0.4965,,0.500019,0.0,0.0,0.0,1.0,7917.7,7917.7,1112.82,1.00023
"y_rep[137,1]",0.50225,0.00568195,0.500026,0.0,0.0,1.0,1.0,7757.62,7757.62,1090.32,1.0006
"y_rep[137,2]",0.499375,0.00570736,0.500031,0.0,0.0,0.0,1.0,7689.83,7689.83,1080.79,1.00008
"y_rep[137,3]",0.499375,0.00567711,0.500031,0.0,0.0,0.0,1.0,7761.33,7761.33,1090.84,1.00035
"y_rep[137,4]",0.65075,0.00536921,0.476763,0.0,0.0,1.0,1.0,7922.06,7922.06,1113.43,0.999999
"y_rep[137,5]",0.192875,0.00453048,0.39458,0.0,0.0,0.0,1.0,7608.41,7608.41,1069.35,0.999806
"y_rep[137,6]",0.495625,0.0056687,0.500012,0.0,0.0,0.0,1.0,7795.62,7795.62,1095.66,0.999613
"y_rep[137,7]",0.4975,0.00572287,0.500025,0.0,0.0,0.0,1.0,7670.27,7670.27,1078.04,0.99998
"y_rep[138,1]",0.498625,0.00550639,0.500029,0.0,0.0,0.0,1.0,8261.52,8261.52,1161.14,1.0003
"y_rep[138,2]",0.503875,0.00558785,0.500016,0.0,0.0,1.0,1.0,8014.68,8014.68,1126.45,1.00025
"y_rep[138,3]",0.501875,0.00558065,0.500028,0.0,0.0,1.0,1.0,8030.17,8030.17,1128.63,1.00008
"y_rep[138,4]",0.66025,0.00537732,0.473654,0.0,0.0,1.0,1.0,7797.61,7797.61,1095.94,1.00022
"y_rep[138,5]",0.196625,0.00448149,0.397471,0.0,0.0,0.0,1.0,7877.79,7877.79,1107.21,1.00027
"y_rep[138,6]",0.50275,0.00554778,0.500024,0.0,0.0,1.0,1.0,8133.05,8133.05,1143.08,0.999936
"y_rep[138,7]",0.511,0.00574067,0.49991,0.0,0.0,1.0,1.0,7590.24,7590.24,1066.79,0.999875
"y_rep[139,1]",0.495625,,0.500012,0.0,0.0,0.0,1.0,8030.62,8030.62,1128.69,1.00007
"y_rep[139,2]",0.499625,0.00549823,0.500031,0.0,0.0,0.0,1.0,8273.95,8273.95,1162.89,1.00027
"y_rep[139,3]",0.501,0.00558654,0.50003,0.0,0.0,1.0,1.0,8044.51,8044.51,1130.64,1.00004
"y_rep[139,4]",0.645875,0.00545027,0.478277,0.0,0.0,1.0,1.0,7744.86,7744.86,1088.52,0.999791
"y_rep[139,5]",0.203625,0.00452062,0.402718,0.0,0.0,0.0,1.0,7974.56,7974.56,1120.81,1.00006
"y_rep[139,6]",0.504625,0.00559335,0.50001,0.0,0.0,1.0,1.0,8007.18,8007.18,1125.39,1.0
"y_rep[139,7]",0.4975,0.00555298,0.500025,0.0,0.0,0.0,1.0,8109.97,8109.97,1139.84,1.00046
"y_rep[140,1]",0.49825,0.00568282,0.500028,0.0,0.0,0.0,1.0,7778.09,7778.09,1093.2,1.00069
"y_rep[140,2]",0.499625,0.00556872,0.500031,0.0,0.0,0.0,1.0,8073.24,8073.24,1134.68,1.00034
"y_rep[140,3]",0.5105,0.00554884,0.499921,0.0,0.0,1.0,1.0,8130.21,8130.21,1142.69,1.00021
"y_rep[140,4]",0.64575,0.00518905,0.478315,0.0,0.0,1.0,1.0,8516.24,8516.24,1196.94,1.00033
"y_rep[140,5]",0.196125,,0.397089,0.0,0.0,0.0,1.0,7911.95,7911.95,1112.01,1.00018
"y_rep[140,6]",0.51575,0.00560994,0.499783,0.0,0.0,1.0,1.0,7949.19,7949.19,1117.24,1.00016
"y_rep[140,7]",0.50075,0.00564604,0.500031,0.0,0.0,1.0,1.0,7866.54,7866.54,1105.63,0.999797
"y_rep[141,1]",0.492875,0.00541486,0.49998,0.0,0.0,0.0,1.0,8526.29,8526.29,1198.35,0.999947
"y_rep[141,2]",0.4995,0.00564305,0.500031,0.0,0.0,0.0,1.0,7883.53,7883.53,1108.02,1.00018
"y_rep[141,3]",0.496125,0.00545059,0.500016,0.0,0.0,0.0,1.0,8434.68,8434.68,1185.48,1.00009
"y_rep[141,4]",0.655625,,0.475194,0.0,0.0,1.0,1.0,8262.81,8262.81,1161.32,0.999662
"y_rep[141,5]",0.1985,,0.398896,0.0,0.0,0.0,1.0,,,,
"y_rep[141,6]",0.4955,0.0054619,0.500011,0.0,0.0,0.0,1.0,8385.35,8385.35,1178.55,1.0
"y_rep[141,7]",0.4975,0.00543157,0.500025,0.0,0.0,0.0,1.0,8520.1,8520.1,1197.48,0.999586
"y_rep[142,1]",0.49875,0.00557864,0.50003,0.0,0.0,0.0,1.0,8112.76,8112.76,1140.23,0.999979
"y_rep[142,2]",0.501375,0.00554444,0.500029,0.0,0.0,1.0,1.0,8168.06,8168.06,1148.01,1.00025
"y_rep[142,3]",0.497375,0.00561882,0.500024,0.0,0.0,0.0,1.0,7927.57,7927.57,1114.21,0.999802
"y_rep[142,4]",0.6455,0.00544183,0.478391,0.0,0.0,1.0,1.0,7771.17,7771.17,1092.22,0.99969
"y_rep[142,5]",0.192125,0.00453456,0.393995,0.0,0.0,0.0,1.0,7570.17,7570.17,1063.97,1.00001
"y_rep[142,6]",0.49375,0.00553635,0.499992,0.0,0.0,0.0,1.0,8167.51,8167.51,1147.93,0.99978
"y_rep[142,7]",0.51,0.00547592,0.499931,0.0,0.0,1.0,1.0,8347.75,8347.75,1173.26,0.99971
"y_rep[143,1]",0.503375,0.005565,0.50002,0.0,0.0,1.0,1.0,8074.66,8074.66,1134.88,1.00033
"y_rep[143,2]",0.49275,0.00543665,0.499979,0.0,0.0,0.0,1.0,8467.26,8467.26,1190.06,0.999911
"y_rep[143,3]",0.497625,0.00554448,0.500026,0.0,0.0,0.0,1.0,8136.32,8136.32,1143.54,1.00018
"y_rep[143,4]",0.655125,0.005312,0.475357,0.0,0.0,1.0,1.0,8096.0,8096.0,1137.88,1.00037
"y_rep[143,5]",0.20275,0.00450103,0.402073,0.0,0.0,0.0,1.0,7993.6,7993.6,1123.49,0.999706
"y_rep[143,6]",0.498,,0.500027,0.0,0.0,0.0,1.0,7982.73,7982.73,1121.96,0.999971
"y_rep[143,7]",0.503875,0.00568187,0.500016,0.0,0.0,1.0,1.0,7768.83,7768.83,1091.9,1.0002
"y_rep[144,1]",0.49775,0.00553652,0.500026,0.0,0.0,0.0,1.0,8171.88,8171.88,1148.54,0.999892
"y_rep[144,2]",0.502125,0.00565793,0.500027,0.0,0.0,1.0,1.0,7836.94,7836.94,1101.47,1.0
"y_rep[144,3]",0.502375,,0.500026,0.0,0.0,1.0,1.0,7728.56,7728.56,1086.23,0.999835
"y_rep[144,4]",0.638875,0.0054768,0.480357,0.0,0.0,1.0,1.0,7724.54,7724.54,1085.67,1.00005
"y_rep[144,5]",0.203,,0.402258,0.0,0.0,0.0,1.0,8056.08,8056.08,1132.27,1.00041
